,OrderId,OrderItemId,QuantityOrdered,ItemPrice,PromotionDiscount,batch_id,total_sales,pd,net_sale
202,171-0123840-5564308,25286800000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",161,799.0,10.0,789.0
203,171-0123938-9442742,43871800000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",759,399.0,10.0,389.0
204,171-0124986-3220362,62579200000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1483,399.0,10.0,389.0
205,171-0125387-6135546,54896300000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",861,399.0,10.0,389.0
206,171-0126979-3308328,3879390000000.0,1,629.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",130,629.0,10.0,619.0
207,171-0127762-1362727,54761700000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",190,799.0,10.0,789.0
208,171-0128720-9637917,70051100000000.0,1,1749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",789,1749.0,10.0,1739.0
209,171-0128722-6729102,13638800000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",227,499.0,10.0,489.0
210,171-0130060-2704332,43960000000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",642,399.0,10.0,389.0
211,171-0130345-4865168,14300300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",639,499.0,10.0,489.0
212,171-0132935-4033935,18588800000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",551,499.0,10.0,489.0
213,171-0134291-5057133,8800890000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",74,199.0,10.0,189.0
214,171-0134462-1576349,30434100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",457,499.0,10.0,489.0
215,171-0136243-0548379,55929900000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",424,599.0,10.0,589.0
216,171-0137063-0480372,40233700000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",281,799.0,10.0,789.0
217,171-0137088-1971579,53137800000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",419,199.0,10.0,189.0
219,171-0138490-7662706,14051500000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",336,549.0,10.0,539.0
220,171-0139384-4087525,64917600000000.0,1,1499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",34,1499.0,10.0,1489.0
221,171-0140788-5232371,44803100000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",29,599.0,10.0,589.0
222,171-0140897-4553962,62343900000000.0,1,1440.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1081,1440.0,10.0,1430.0
223,171-0141048-5393118,23534000000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",697,999.0,10.0,989.0
224,171-0141162-2151547,20993400000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",100,549.0,10.0,539.0
225,171-0143219-0975539,4450150000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",252,499.0,10.0,489.0
226,171-0144676-2501100,21432200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1122,499.0,10.0,489.0
227,171-0145302-2230702,13041000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",406,499.0,10.0,489.0
228,171-0145598-6973160,1067610000000.0,1,1399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",35,1399.0,10.0,1389.0
230,171-0145708-8204315,6586130000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",87,199.0,10.0,189.0
231,171-0146142-4342744,63914700000000.0,1,649.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",551,649.0,10.0,639.0
232,171-0147122-6874769,43933300000000.0,1,1279.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",40,1279.0,10.0,1269.0
233,171-0147202-8855528,42016600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",941,499.0,10.0,489.0
234,171-0147535-1477110,52190100000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1458,699.0,10.0,689.0
235,171-0149196-9255564,12884400000000.0,1,649.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",908,649.0,10.0,639.0
236,171-0149340-5055501,19218000000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",423,699.0,10.0,689.0
237,171-0149851-7685969,25057100000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",262,749.0,10.0,739.0
238,171-0150290-2814775,49313100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",370,499.0,10.0,489.0
239,171-0150689-5121158,59682900000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",12,799.0,10.0,789.0
242,171-0150932-6825933,41952900000000.0,1,1349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",45,1349.0,10.0,1339.0
243,171-0151692-5520353,36285100000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1392,399.0,10.0,389.0
244,171-0151755-9808339,9293740000000.0,1,1749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",728,1749.0,10.0,1739.0
245,171-0152048-4079560,60072500000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",334,999.0,10.0,989.0
246,171-0152102-5664352,40190900000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",518,699.0,10.0,689.0
247,171-0153031-5654746,53798100000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1464,399.0,10.0,389.0
248,171-0154553-9542706,67556600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",2406,499.0,10.0,489.0
249,171-0154949-4923521,67233300000000.0,1,1349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",88,1349.0,10.0,1339.0
250,171-0155506-5395508,56140300000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",52,549.0,10.0,539.0
251,171-0155613-5525175,52534500000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",556,349.0,10.0,339.0
252,171-0155631-6382712,20089700000000.0,1,629.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",22,629.0,10.0,619.0
253,171-0155707-3110708,6380380000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",237,599.0,10.0,589.0
254,171-0156566-7908365,26608100000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",358,399.0,10.0,389.0
255,171-0156726-6684332,2117860000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",498,399.0,10.0,389.0
256,171-0156732-7558719,57971400000000.0,1,899.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1027,899.0,10.0,889.0
257,171-0157544-2347525,13173200000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",341,1199.0,10.0,1189.0
259,171-0157879-4563576,31359700000000.0,1,1139.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",773,1139.0,10.0,1129.0
260,171-0158361-3716374,16537000000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",243,799.0,10.0,789.0
261,171-0158409-9399550,59991400000000.0,1,1282.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",136,1282.0,10.0,1272.0
262,171-0158548-6565924,26665700000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",76,699.0,10.0,689.0
263,171-0158601-6606779,34901400000000.0,1,649.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",894,649.0,10.0,639.0
264,171-0158936-8019558,19089100000000.0,1,449.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",52,449.0,10.0,439.0
265,171-0160237-3001113,15404200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",502,499.0,10.0,489.0
266,171-0160530-3713133,56800800000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",159,549.0,10.0,539.0
267,171-0161531-9790759,45476600000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",246,349.0,10.0,339.0
268,171-0162425-1231566,42653300000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1438,549.0,10.0,539.0
269,171-0162684-0569126,35254600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",294,499.0,10.0,489.0
270,171-0163125-6023509,50539100000000.0,1,379.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",254,379.0,10.0,369.0
271,171-0163810-9009939,59034700000000.0,1,949.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",453,949.0,10.0,939.0
272,171-0163988-1826716,55871800000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",819,349.0,10.0,339.0
273,171-0164024-0993971,56105600000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",20,1199.0,10.0,1189.0
274,171-0166241-8851523,20063400000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",45,549.0,10.0,539.0
275,171-0166998-3350734,67428300000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",667,549.0,10.0,539.0
276,171-0167601-9161914,28544500000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",259,699.0,10.0,689.0
278,171-0167754-4231527,63375300000000.0,1,1399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",294,1399.0,10.0,1389.0
279,171-0168414-8345106,35096700000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1795,299.0,10.0,289.0
280,171-0170445-5921100,25696400000000.0,1,1599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",700,1599.0,10.0,1589.0
281,171-0171644-7569129,35746600000000.0,1,1279.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",631,1279.0,10.0,1269.0
282,171-0172195-0564321,51336500000000.0,1,284.76,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1047,284.76,10.0,274.76
283,171-0173440-8852311,52921400000000.0,1,1749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1336,1749.0,10.0,1739.0
284,171-0173577-3380373,51148600000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",93,599.0,10.0,589.0
285,171-0175045-3370763,28007400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",603,499.0,10.0,489.0
286,171-0177076-3871529,65274600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",719,499.0,10.0,489.0
287,171-0177685-9074733,11489500000000.0,1,2599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",676,2599.0,10.0,2589.0
288,171-0178500-0144325,50011200000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",209,999.0,10.0,989.0
289,171-0179074-4029968,21954000000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",105,599.0,10.0,589.0
290,171-0179157-9899539,44490700000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",849,499.0,10.0,489.0
291,171-0179471-6221146,43383700000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",320,699.0,10.0,689.0
292,171-0179990-7328309,5972690000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",585,399.0,10.0,389.0
293,171-0180000-4017121,21980400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",852,499.0,10.0,489.0
294,171-0180848-2574766,31795600000000.0,3,1347.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1241,4041.0,10.0,4031.0
295,171-0181877-7576318,34042900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",729,499.0,10.0,489.0
296,171-0182135-1562762,62872700000000.0,1,3499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1509,3499.0,10.0,3489.0
297,171-0182768-7926778,44515300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",546,499.0,10.0,489.0
298,171-0183835-8648370,64328800000000.0,1,1749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1121,1749.0,10.0,1739.0
299,171-0184306-1932346,47487500000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",668,699.0,10.0,689.0
300,171-0184811-4810711,36699800000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",73,999.0,10.0,989.0
301,171-0184841-1837945,4676400000000.0,1,1499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1550,1499.0,10.0,1489.0
302,171-0185050-3705137,7624880000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",570,549.0,10.0,539.0
303,171-0185260-2833125,7076750000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",550,699.0,10.0,689.0
304,171-0186231-2805949,29534300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",803,499.0,10.0,489.0
305,171-0186623-6105958,38190500000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",82,699.0,10.0,689.0
306,171-0187191-9165927,19453100000000.0,1,1440.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1684,1440.0,10.0,1430.0
307,171-0188141-1993943,44759600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",683,499.0,10.0,489.0
308,171-0188456-4537924,6732850000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",428,499.0,10.0,489.0
309,171-0188779-4108316,24117800000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",677,499.0,10.0,489.0
310,171-0189908-0806743,23856900000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1219,699.0,10.0,689.0
311,171-0190027-9576360,58032800000000.0,1,159.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",37,159.0,10.0,149.0
312,171-0191100-2417924,66754200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",74,499.0,10.0,489.0
313,171-0191639-7376354,18193000000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",888,199.0,10.0,189.0
314,171-0191771-3793143,35343300000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",542,599.0,10.0,589.0
315,171-0192466-5563558,44327400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",61,499.0,10.0,489.0
316,171-0192683-4660321,65566600000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",954,349.0,10.0,339.0
317,171-0192979-5021168,17395900000000.0,1,1614.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",103,1614.0,10.0,1604.0
320,171-0194822-6913924,21076200000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",767,1699.0,10.0,1689.0
321,171-0195982-5557104,15562900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",565,499.0,10.0,489.0
322,171-0196946-1944363,4067870000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1081,499.0,10.0,489.0
323,171-0197367-3524362,56597000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",486,499.0,10.0,489.0
324,171-0197475-3964351,23789300000000.0,1,449.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",274,449.0,10.0,439.0
325,171-0198172-8301105,39243400000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1363,699.0,10.0,689.0
326,171-0198396-2770767,29682500000000.0,1,1499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",49,1499.0,10.0,1489.0
327,171-0198632-3373178,20530700000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1706,299.0,10.0,289.0
328,171-0199183-2375527,40709800000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",7,599.0,10.0,589.0
329,171-0199234-6181916,4164730000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",898,349.0,10.0,339.0
330,171-0201453-0801161,1506090000000.0,1,859.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1529,859.0,10.0,849.0
331,171-0202327-7223565,19312500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",428,499.0,10.0,489.0
332,171-0202908-2487552,43934500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",586,499.0,10.0,489.0
333,171-0204931-3324317,51790400000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",997,349.0,10.0,339.0
335,171-0206092-6694778,43787500000000.0,1,279.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",190,279.0,10.0,269.0
336,171-0206103-7709126,35556600000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",602,399.0,10.0,389.0
337,171-0206892-6885950,22994700000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",476,499.0,10.0,489.0
338,171-0207194-4905928,66148900000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",71,699.0,10.0,689.0
339,171-0207897-8649939,64127400000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",6,799.0,10.0,789.0
340,171-0208382-6142770,66856000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1026,499.0,10.0,489.0
341,171-0209343-2772332,22660200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",809,499.0,10.0,489.0
342,171-0210620-6563577,1391970000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",151,499.0,10.0,489.0
343,171-0211012-6381158,17609400000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1270,299.0,10.0,289.0
344,171-0211087-5224319,61461100000000.0,1,1149.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",453,1149.0,10.0,1139.0
345,171-0211254-4083513,41790300000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",25,399.0,10.0,389.0
346,171-0211887-6668339,66134100000000.0,1,649.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",71,649.0,10.0,639.0
347,171-0214089-4482717,41159400000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",319,549.0,10.0,539.0
348,171-0215033-0730778,41197300000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",339,399.0,10.0,389.0
349,171-0216031-8532313,30606500000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",151,599.0,10.0,589.0
350,171-0216685-8773157,27160100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1271,499.0,10.0,489.0
351,171-0217250-3556358,43198000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",222,499.0,10.0,489.0
352,171-0217416-7073927,35636100000000.0,1,1849.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",425,1849.0,10.0,1839.0
353,171-0219722-2911521,1863210000000.0,1,1349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",197,1349.0,10.0,1339.0
354,171-0220743-6690718,4772650000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",277,499.0,10.0,489.0
355,171-0220991-5374744,32128300000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",551,1199.0,10.0,1189.0
356,171-0221799-5096325,42099400000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",696,399.0,10.0,389.0
357,171-0223073-1997917,17219200000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",319,399.0,10.0,389.0
358,171-0223587-4723572,19702400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",939,499.0,10.0,489.0
359,171-0224021-5738771,64216400000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",17,699.0,10.0,689.0
360,171-0224691-4565903,39523300000000.0,1,2599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",478,2599.0,10.0,2589.0
361,171-0224963-6001164,49837500000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",6,349.0,10.0,339.0
362,171-0225148-4727537,63288600000000.0,2,698.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",609,1396.0,10.0,1386.0
363,171-0225350-4680360,70001000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1419,499.0,10.0,489.0
364,171-0225514-6633105,17213200000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",571,199.0,10.0,189.0
365,171-0225866-4798775,13238500000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",195,699.0,10.0,689.0
366,171-0225879-4278707,1178480000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",262,499.0,10.0,489.0
367,171-0226312-6984377,1206490000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1560,499.0,10.0,489.0
368,171-0226315-3310721,50853100000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1541,399.0,10.0,389.0
369,171-0226658-8149945,11592600000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",74,599.0,10.0,589.0
370,171-0226850-3775514,18954500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1319,499.0,10.0,489.0
371,171-0228119-0610711,8824540000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",219,499.0,10.0,489.0
372,171-0228303-2893157,70073200000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",964,549.0,10.0,539.0
373,171-0228398-2527577,14309000000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",27,549.0,10.0,539.0
376,171-0228696-6580349,55898600000000.0,1,465.25,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",249,465.25,10.0,455.25
377,171-0229415-7815509,31610600000000.0,1,469.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1194,469.0,10.0,459.0
378,171-0230609-3437114,60478100000000.0,1,249.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1129,249.0,10.0,239.0
379,171-0230652-1821952,59147600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1103,499.0,10.0,489.0
380,171-0230807-1478718,64591700000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",179,499.0,10.0,489.0
381,171-0231113-8169163,68167700000000.0,1,649.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",367,649.0,10.0,639.0
384,171-0231822-4254724,48357800000000.0,1,1399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",215,1399.0,10.0,1389.0
385,171-0232541-4491542,10386900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",187,499.0,10.0,489.0
386,171-0232633-2870768,64960300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",205,499.0,10.0,489.0
387,171-0233238-1629933,48775200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",835,499.0,10.0,489.0
389,171-0235758-7642744,67081900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",169,499.0,10.0,489.0
390,171-0236036-5720340,56271700000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",40,599.0,10.0,589.0
391,171-0236234-2691559,47202700000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",29,199.0,10.0,189.0
392,171-0236334-9562724,45552300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",691,499.0,10.0,489.0
393,171-0237570-2461110,46159300000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",208,399.0,10.0,389.0
394,171-0237744-3741111,43923800000000.0,1,1749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",562,1749.0,10.0,1739.0
395,171-0238056-6593105,10856100000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",358,349.0,10.0,339.0
